"cytokine","ID","sex","group","day","value","LOD","NHP","virus"
"IL.8",6359,"M","15 Mosquitos",28,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5080,"F","Control",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4728,"F","15 Mosquitos",2,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5730,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4683,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4728,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5929,"F","Control",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6347,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6359,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5080,"F","Control",2,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5013,"F","15 Mosquitos",5,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6550,"M","15 Mosquitos",7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5730,"F","15 Mosquitos",28,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4728,"F","15 Mosquitos",8,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6311,"M","15 Mosquitos",3,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6518,"M","15 Mosquitos",1,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6347,"M","15 Mosquitos",8,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6550,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6518,"M","15 Mosquitos",3,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6550,"M","15 Mosquitos",3,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4806,"F","15 Mosquitos",5,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6518,"M","15 Mosquitos",7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5013,"F","15 Mosquitos",3,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6311,"M","15 Mosquitos",1,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6359,"M","15 Mosquitos",8,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6518,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5929,"F","Control",7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6311,"M","15 Mosquitos",7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5080,"F","Control",8,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4806,"F","15 Mosquitos",3,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5013,"F","15 Mosquitos",1,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5730,"F","15 Mosquitos",8,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6311,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6347,"M","15 Mosquitos",4,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5013,"F","15 Mosquitos",7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4806,"F","15 Mosquitos",1,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4683,"F","15 Mosquitos",8,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5013,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6550,"M","15 Mosquitos",1,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6359,"M","15 Mosquitos",4,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6347,"M","15 Mosquitos",2,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5929,"F","Control",3,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4806,"F","15 Mosquitos",7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5080,"F","Control",28,11.66,11.66,"Squirrel","Zika virus"
"IL.RA",5929,"F","Control",7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5080,"F","Control",8,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6347,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6311,"M","15 Mosquitos",7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5080,"F","Control",4,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5013,"F","15 Mosquitos",7,133.61,55.49,"Squirrel","Zika virus"
"IL.RA",6518,"M","15 Mosquitos",7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6359,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6550,"M","15 Mosquitos",5,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4806,"F","15 Mosquitos",7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5929,"F","Control",1,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6550,"M","15 Mosquitos",7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4728,"F","15 Mosquitos",8,163.57,55.49,"Squirrel","Zika virus"
"IL.RA",6550,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6347,"M","15 Mosquitos",8,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5730,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6550,"M","15 Mosquitos",1,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6518,"M","15 Mosquitos",5,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5013,"F","15 Mosquitos",3,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6347,"M","15 Mosquitos",4,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6518,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6359,"M","15 Mosquitos",8,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4683,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5929,"F","Control",5,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4806,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6518,"M","15 Mosquitos",1,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5080,"F","Control",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5730,"F","15 Mosquitos",4,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4806,"F","15 Mosquitos",1,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6311,"M","15 Mosquitos",5,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5013,"F","15 Mosquitos",-7,111.73,55.49,"Squirrel","Zika virus"
"IL.RA",5929,"F","Control",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4806,"F","15 Mosquitos",3,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6359,"M","15 Mosquitos",4,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6311,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5730,"F","15 Mosquitos",8,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4728,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4806,"F","15 Mosquitos",5,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6311,"M","15 Mosquitos",1,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4683,"F","15 Mosquitos",4,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5013,"F","15 Mosquitos",5,77.75,55.49,"Squirrel","Zika virus"
"IL.RA",5730,"F","15 Mosquitos",28,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4683,"F","15 Mosquitos",2,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6359,"M","15 Mosquitos",2,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4683,"F","15 Mosquitos",8,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5013,"F","15 Mosquitos",1,58.86,55.49,"Squirrel","Zika virus"
"IL.RA",6347,"M","15 Mosquitos",2,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6347,"M","15 Mosquitos",28,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4728,"F","15 Mosquitos",4,105.82,55.49,"Squirrel","Zika virus"
"IL.RA",5730,"F","15 Mosquitos",2,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6311,"M","15 Mosquitos",3,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5929,"F","Control",3,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",4728,"F","15 Mosquitos",2,137.77,55.49,"Squirrel","Zika virus"
"IL.RA",5080,"F","Control",2,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6518,"M","15 Mosquitos",3,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6359,"M","15 Mosquitos",28,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",6550,"M","15 Mosquitos",3,55.49,55.49,"Squirrel","Zika virus"
"IL.RA",5080,"F","Control",28,55.49,55.49,"Squirrel","Zika virus"
"IP.10",4728,"F","15 Mosquitos",8,20.83,4.35,"Squirrel","Zika virus"
"IP.10",6347,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6518,"M","15 Mosquitos",1,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4806,"F","15 Mosquitos",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6359,"M","15 Mosquitos",2,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5730,"F","15 Mosquitos",-7,6.14,4.35,"Squirrel","Zika virus"
"IP.10",5929,"F","Control",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5929,"F","Control",1,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6359,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6518,"M","15 Mosquitos",3,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6518,"M","15 Mosquitos",7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6347,"M","15 Mosquitos",4,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6311,"M","15 Mosquitos",1,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5080,"F","Control",2,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6550,"M","15 Mosquitos",3,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4683,"F","15 Mosquitos",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5730,"F","15 Mosquitos",2,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6311,"M","15 Mosquitos",3,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5080,"F","Control",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5929,"F","Control",7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6550,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5013,"F","15 Mosquitos",-7,34.49,4.35,"Squirrel","Zika virus"
"IP.10",6311,"M","15 Mosquitos",7,7.34,4.35,"Squirrel","Zika virus"
"IP.10",5080,"F","Control",8,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6359,"M","15 Mosquitos",4,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5013,"F","15 Mosquitos",1,15.76,4.35,"Squirrel","Zika virus"
"IP.10",4728,"F","15 Mosquitos",-7,9.95,4.35,"Squirrel","Zika virus"
"IP.10",4806,"F","15 Mosquitos",5,6.98,4.35,"Squirrel","Zika virus"
"IP.10",4683,"F","15 Mosquitos",2,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5013,"F","15 Mosquitos",3,12.75,4.35,"Squirrel","Zika virus"
"IP.10",6518,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4683,"F","15 Mosquitos",4,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5929,"F","Control",5,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6550,"M","15 Mosquitos",7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5013,"F","15 Mosquitos",7,18.84,4.35,"Squirrel","Zika virus"
"IP.10",5730,"F","15 Mosquitos",4,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4806,"F","15 Mosquitos",1,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6359,"M","15 Mosquitos",28,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6550,"M","15 Mosquitos",1,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4728,"F","15 Mosquitos",2,18.87,4.35,"Squirrel","Zika virus"
"IP.10",4806,"F","15 Mosquitos",3,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6347,"M","15 Mosquitos",28,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6311,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4728,"F","15 Mosquitos",4,15.28,4.35,"Squirrel","Zika virus"
"IP.10",5929,"F","Control",3,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4806,"F","15 Mosquitos",7,12.16,4.35,"Squirrel","Zika virus"
"IP.10",5730,"F","15 Mosquitos",28,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6347,"M","15 Mosquitos",8,5.33,4.35,"Squirrel","Zika virus"
"IP.10",6347,"M","15 Mosquitos",2,4.35,4.35,"Squirrel","Zika virus"
"IP.10",4683,"F","15 Mosquitos",8,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5080,"F","Control",4,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6359,"M","15 Mosquitos",8,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6311,"M","15 Mosquitos",5,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5730,"F","15 Mosquitos",8,4.69,4.35,"Squirrel","Zika virus"
"IP.10",5013,"F","15 Mosquitos",5,14.19,4.35,"Squirrel","Zika virus"
"IP.10",6518,"M","15 Mosquitos",5,4.35,4.35,"Squirrel","Zika virus"
"IP.10",6550,"M","15 Mosquitos",5,4.35,4.35,"Squirrel","Zika virus"
"IP.10",5080,"F","Control",28,4.35,4.35,"Squirrel","Zika virus"
"MCP.1",6311,"M","15 Mosquitos",1,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4728,"F","15 Mosquitos",2,672.96,20.12,"Squirrel","Zika virus"
"MCP.1",5730,"F","15 Mosquitos",2,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4806,"F","15 Mosquitos",3,3897.36,20.12,"Squirrel","Zika virus"
"MCP.1",5013,"F","15 Mosquitos",3,1510.14,20.12,"Squirrel","Zika virus"
"MCP.1",6359,"M","15 Mosquitos",2,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6518,"M","15 Mosquitos",3,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5929,"F","Control",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5013,"F","15 Mosquitos",1,1805.83,20.12,"Squirrel","Zika virus"
"MCP.1",5929,"F","Control",1,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6550,"M","15 Mosquitos",3,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4728,"F","15 Mosquitos",-7,376.09,20.12,"Squirrel","Zika virus"
"MCP.1",4683,"F","15 Mosquitos",2,80.22,20.12,"Squirrel","Zika virus"
"MCP.1",6518,"M","15 Mosquitos",7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6550,"M","15 Mosquitos",5,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5080,"F","Control",2,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6518,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6311,"M","15 Mosquitos",3,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5080,"F","Control",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5929,"F","Control",7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4806,"F","15 Mosquitos",1,3326.51,20.12,"Squirrel","Zika virus"
"MCP.1",6311,"M","15 Mosquitos",7,299,20.12,"Squirrel","Zika virus"
"MCP.1",6518,"M","15 Mosquitos",5,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6311,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4806,"F","15 Mosquitos",5,5724.45,20.12,"Squirrel","Zika virus"
"MCP.1",6347,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5080,"F","Control",28,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4683,"F","15 Mosquitos",4,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5013,"F","15 Mosquitos",5,1841.46,20.12,"Squirrel","Zika virus"
"MCP.1",5929,"F","Control",5,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5080,"F","Control",4,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5013,"F","15 Mosquitos",7,2249.53,20.12,"Squirrel","Zika virus"
"MCP.1",6550,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6311,"M","15 Mosquitos",5,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5013,"F","15 Mosquitos",-7,3125.12,20.12,"Squirrel","Zika virus"
"MCP.1",6359,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6347,"M","15 Mosquitos",2,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6347,"M","15 Mosquitos",28,268.85,20.12,"Squirrel","Zika virus"
"MCP.1",4728,"F","15 Mosquitos",4,569.55,20.12,"Squirrel","Zika virus"
"MCP.1",5929,"F","Control",3,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6347,"M","15 Mosquitos",4,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4806,"F","15 Mosquitos",7,6143.68,20.12,"Squirrel","Zika virus"
"MCP.1",4683,"F","15 Mosquitos",-7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6550,"M","15 Mosquitos",7,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4806,"F","15 Mosquitos",-7,2220.53,20.12,"Squirrel","Zika virus"
"MCP.1",5730,"F","15 Mosquitos",-7,74.91,20.12,"Squirrel","Zika virus"
"MCP.1",6359,"M","15 Mosquitos",28,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5730,"F","15 Mosquitos",28,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6550,"M","15 Mosquitos",1,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6359,"M","15 Mosquitos",4,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5080,"F","Control",8,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5730,"F","15 Mosquitos",8,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4683,"F","15 Mosquitos",8,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",4728,"F","15 Mosquitos",8,757.41,20.12,"Squirrel","Zika virus"
"MCP.1",6347,"M","15 Mosquitos",8,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",5730,"F","15 Mosquitos",4,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6359,"M","15 Mosquitos",8,20.12,20.12,"Squirrel","Zika virus"
"MCP.1",6518,"M","15 Mosquitos",1,20.12,20.12,"Squirrel","Zika virus"
"MDC",6550,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",5013,"F","15 Mosquitos",1,352.46,295.16,"Squirrel","Zika virus"
"MDC",5013,"F","15 Mosquitos",7,1334.41,295.16,"Squirrel","Zika virus"
"MDC",4806,"F","15 Mosquitos",7,441.75,295.16,"Squirrel","Zika virus"
"MDC",5080,"F","Control",28,295.16,295.16,"Squirrel","Zika virus"
"MDC",6359,"M","15 Mosquitos",8,295.16,295.16,"Squirrel","Zika virus"
"MDC",6347,"M","15 Mosquitos",8,295.16,295.16,"Squirrel","Zika virus"
"MDC",6518,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",6550,"M","15 Mosquitos",7,295.16,295.16,"Squirrel","Zika virus"
"MDC",6518,"M","15 Mosquitos",7,295.16,295.16,"Squirrel","Zika virus"
"MDC",6311,"M","15 Mosquitos",7,483.74,295.16,"Squirrel","Zika virus"
"MDC",5929,"F","Control",7,295.16,295.16,"Squirrel","Zika virus"
"MDC",4806,"F","15 Mosquitos",1,295.16,295.16,"Squirrel","Zika virus"
"MDC",6359,"M","15 Mosquitos",2,295.16,295.16,"Squirrel","Zika virus"
"MDC",5013,"F","15 Mosquitos",-7,815.66,295.16,"Squirrel","Zika virus"
"MDC",4806,"F","15 Mosquitos",3,295.16,295.16,"Squirrel","Zika virus"
"MDC",5929,"F","Control",1,295.16,295.16,"Squirrel","Zika virus"
"MDC",5730,"F","15 Mosquitos",8,295.16,295.16,"Squirrel","Zika virus"
"MDC",6311,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",5013,"F","15 Mosquitos",3,602.08,295.16,"Squirrel","Zika virus"
"MDC",6311,"M","15 Mosquitos",1,295.16,295.16,"Squirrel","Zika virus"
"MDC",5080,"F","Control",2,295.16,295.16,"Squirrel","Zika virus"
"MDC",5929,"F","Control",5,295.16,295.16,"Squirrel","Zika virus"
"MDC",5730,"F","15 Mosquitos",2,295.16,295.16,"Squirrel","Zika virus"
"MDC",4806,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",5730,"F","15 Mosquitos",4,295.16,295.16,"Squirrel","Zika virus"
"MDC",4683,"F","15 Mosquitos",8,295.16,295.16,"Squirrel","Zika virus"
"MDC",4728,"F","15 Mosquitos",2,295.16,295.16,"Squirrel","Zika virus"
"MDC",5080,"F","Control",8,295.16,295.16,"Squirrel","Zika virus"
"MDC",6347,"M","15 Mosquitos",28,295.16,295.16,"Squirrel","Zika virus"
"MDC",6550,"M","15 Mosquitos",3,295.16,295.16,"Squirrel","Zika virus"
"MDC",4683,"F","15 Mosquitos",2,295.16,295.16,"Squirrel","Zika virus"
"MDC",6347,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",4683,"F","15 Mosquitos",4,295.16,295.16,"Squirrel","Zika virus"
"MDC",4728,"F","15 Mosquitos",8,295.16,295.16,"Squirrel","Zika virus"
"MDC",6518,"M","15 Mosquitos",1,295.16,295.16,"Squirrel","Zika virus"
"MDC",5730,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",6359,"M","15 Mosquitos",28,295.16,295.16,"Squirrel","Zika virus"
"MDC",6518,"M","15 Mosquitos",3,295.16,295.16,"Squirrel","Zika virus"
"MDC",5929,"F","Control",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",6550,"M","15 Mosquitos",1,295.16,295.16,"Squirrel","Zika virus"
"MDC",6550,"M","15 Mosquitos",5,295.16,295.16,"Squirrel","Zika virus"
"MDC",6359,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",6347,"M","15 Mosquitos",2,295.16,295.16,"Squirrel","Zika virus"
"MDC",4728,"F","15 Mosquitos",4,295.16,295.16,"Squirrel","Zika virus"
"MDC",4806,"F","15 Mosquitos",5,295.16,295.16,"Squirrel","Zika virus"
"MDC",4728,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",5080,"F","Control",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",4683,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Zika virus"
"MDC",5730,"F","15 Mosquitos",28,295.16,295.16,"Squirrel","Zika virus"
"MDC",6311,"M","15 Mosquitos",3,295.16,295.16,"Squirrel","Zika virus"
"MDC",5080,"F","Control",4,295.16,295.16,"Squirrel","Zika virus"
"MDC",6347,"M","15 Mosquitos",4,295.16,295.16,"Squirrel","Zika virus"
"MDC",6518,"M","15 Mosquitos",5,295.16,295.16,"Squirrel","Zika virus"
"MDC",5929,"F","Control",3,295.16,295.16,"Squirrel","Zika virus"
"MDC",6311,"M","15 Mosquitos",5,295.16,295.16,"Squirrel","Zika virus"
"MDC",6359,"M","15 Mosquitos",4,295.16,295.16,"Squirrel","Zika virus"
"MDC",5013,"F","15 Mosquitos",5,524.33,295.16,"Squirrel","Zika virus"
"MIF",6359,"M","15 Mosquitos",-7,458.79,8.24,"Squirrel","Zika virus"
"MIF",4683,"F","15 Mosquitos",-7,104.34,8.24,"Squirrel","Zika virus"
"MIF",5730,"F","15 Mosquitos",-7,1494.75,8.24,"Squirrel","Zika virus"
"MIF",6550,"M","15 Mosquitos",1,473.94,8.24,"Squirrel","Zika virus"
"MIF",4728,"F","15 Mosquitos",-7,470.46,8.24,"Squirrel","Zika virus"
"MIF",5080,"F","Control",2,286.74,8.24,"Squirrel","Zika virus"
"MIF",6311,"M","15 Mosquitos",1,194.71,8.24,"Squirrel","Zika virus"
"MIF",5929,"F","Control",-7,124.38,8.24,"Squirrel","Zika virus"
"MIF",4806,"F","15 Mosquitos",-7,188.64,8.24,"Squirrel","Zika virus"
"MIF",4728,"F","15 Mosquitos",8,735.48,8.24,"Squirrel","Zika virus"
"MIF",5080,"F","Control",-7,324.54,8.24,"Squirrel","Zika virus"
"MIF",6518,"M","15 Mosquitos",1,290.76,8.24,"Squirrel","Zika virus"
"MIF",5929,"F","Control",7,350.16,8.24,"Squirrel","Zika virus"
"MIF",6359,"M","15 Mosquitos",2,600,8.24,"Squirrel","Zika virus"
"MIF",5080,"F","Control",8,117.24,8.24,"Squirrel","Zika virus"
"MIF",5013,"F","15 Mosquitos",1,420.65,8.24,"Squirrel","Zika virus"
"MIF",5929,"F","Control",1,533.64,8.24,"Squirrel","Zika virus"
"MIF",6550,"M","15 Mosquitos",3,121.68,8.24,"Squirrel","Zika virus"
"MIF",6347,"M","15 Mosquitos",-7,322.14,8.24,"Squirrel","Zika virus"
"MIF",5080,"F","Control",28,575.4,8.24,"Squirrel","Zika virus"
"MIF",6550,"M","15 Mosquitos",7,238.44,8.24,"Squirrel","Zika virus"
"MIF",5730,"F","15 Mosquitos",2,542.22,8.24,"Squirrel","Zika virus"
"MIF",5013,"F","15 Mosquitos",7,443.68,8.24,"Squirrel","Zika virus"
"MIF",5730,"F","15 Mosquitos",4,263.34,8.24,"Squirrel","Zika virus"
"MIF",4806,"F","15 Mosquitos",1,140.99,8.24,"Squirrel","Zika virus"
"MIF",6518,"M","15 Mosquitos",3,50.04,8.24,"Squirrel","Zika virus"
"MIF",4728,"F","15 Mosquitos",4,447.12,8.24,"Squirrel","Zika virus"
"MIF",6311,"M","15 Mosquitos",7,257.03,8.24,"Squirrel","Zika virus"
"MIF",4728,"F","15 Mosquitos",2,704.16,8.24,"Squirrel","Zika virus"
"MIF",6347,"M","15 Mosquitos",28,197.14,8.24,"Squirrel","Zika virus"
"MIF",6347,"M","15 Mosquitos",2,278.26,8.24,"Squirrel","Zika virus"
"MIF",6518,"M","15 Mosquitos",7,114.66,8.24,"Squirrel","Zika virus"
"MIF",4683,"F","15 Mosquitos",2,388.74,8.24,"Squirrel","Zika virus"
"MIF",5080,"F","Control",4,140.52,8.24,"Squirrel","Zika virus"
"MIF",4806,"F","15 Mosquitos",7,278.37,8.24,"Squirrel","Zika virus"
"MIF",4683,"F","15 Mosquitos",4,285.72,8.24,"Squirrel","Zika virus"
"MIF",6311,"M","15 Mosquitos",3,120.63,8.24,"Squirrel","Zika virus"
"MIF",6550,"M","15 Mosquitos",-7,112.92,8.24,"Squirrel","Zika virus"
"MIF",6359,"M","15 Mosquitos",28,253.17,8.24,"Squirrel","Zika virus"
