"cytokine","ID","sex","group","day","value","LOD","NHP","virus"
"IL.6",6552,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5045,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5910,"F","15 Mosquitos",28,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6363,"M","15 Mosquitos",4,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6519,"M","15 Mosquitos",5,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6552,"M","15 Mosquitos",8,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5910,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6242,"F","15 Mosquitos",2,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6401,"M","15 Mosquitos",4,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6321,"M","Control",2,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6242,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6314,"M","15 Mosquitos",7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5910,"F","15 Mosquitos",8,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6552,"M","15 Mosquitos",4,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4516,"F","15 Mosquitos",5,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6242,"F","15 Mosquitos",8,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6541,"M","Control",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5910,"F","15 Mosquitos",2,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6314,"M","15 Mosquitos",3,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6519,"M","15 Mosquitos",7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6541,"M","Control",3,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4872,"F","15 Mosquitos",7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6321,"M","Control",28,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5045,"F","15 Mosquitos",5,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4516,"F","15 Mosquitos",3,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6321,"M","Control",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5045,"F","15 Mosquitos",7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6541,"M","Control",7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6314,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6519,"M","15 Mosquitos",3,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4516,"F","15 Mosquitos",7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6314,"M","15 Mosquitos",1,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4872,"F","15 Mosquitos",3,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6321,"M","Control",8,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6401,"M","15 Mosquitos",28,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5045,"F","15 Mosquitos",3,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6552,"M","15 Mosquitos",28,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6519,"M","15 Mosquitos",1,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6401,"M","15 Mosquitos",8,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6363,"M","15 Mosquitos",28,7.71,7.71,"Squirrel","Dengue virus"
"IL.8",6321,"M","Control",4,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6242,"F","15 Mosquitos",4,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6363,"M","15 Mosquitos",2,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5910,"F","15 Mosquitos",4,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6314,"M","15 Mosquitos",5,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6552,"M","15 Mosquitos",4,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6541,"M","Control",1,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6541,"M","Control",5,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6552,"M","15 Mosquitos",2,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4872,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6242,"F","15 Mosquitos",2,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6519,"M","15 Mosquitos",5,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6401,"M","15 Mosquitos",28,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4516,"F","15 Mosquitos",5,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6363,"M","15 Mosquitos",28,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6321,"M","Control",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5910,"F","15 Mosquitos",2,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6552,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6242,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5910,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6541,"M","Control",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6401,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6363,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6321,"M","Control",2,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5045,"F","15 Mosquitos",5,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6314,"M","15 Mosquitos",7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6552,"M","15 Mosquitos",28,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5910,"F","15 Mosquitos",8,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4516,"F","15 Mosquitos",3,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6519,"M","15 Mosquitos",1,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6401,"M","15 Mosquitos",8,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6314,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6519,"M","15 Mosquitos",3,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6314,"M","15 Mosquitos",3,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4872,"F","15 Mosquitos",5,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6519,"M","15 Mosquitos",7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6242,"F","15 Mosquitos",28,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5045,"F","15 Mosquitos",3,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4516,"F","15 Mosquitos",1,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6363,"M","15 Mosquitos",8,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6519,"M","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6541,"M","Control",7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4516,"F","15 Mosquitos",7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5910,"F","15 Mosquitos",28,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6321,"M","Control",8,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4872,"F","15 Mosquitos",3,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5045,"F","15 Mosquitos",1,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6552,"M","15 Mosquitos",8,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4516,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6401,"M","15 Mosquitos",4,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5045,"F","15 Mosquitos",7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4872,"F","15 Mosquitos",1,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6242,"F","15 Mosquitos",8,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",5045,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6314,"M","15 Mosquitos",1,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6363,"M","15 Mosquitos",4,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6401,"M","15 Mosquitos",2,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6541,"M","Control",3,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",4872,"F","15 Mosquitos",7,11.66,11.66,"Squirrel","Dengue virus"
"IL.8",6321,"M","Control",28,11.66,11.66,"Squirrel","Dengue virus"
"IL.RA",6541,"M","Control",7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6321,"M","Control",8,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6401,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4516,"F","15 Mosquitos",7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6321,"M","Control",4,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5045,"F","15 Mosquitos",7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6519,"M","15 Mosquitos",7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6363,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6314,"M","15 Mosquitos",5,136.99,55.49,"Squirrel","Dengue virus"
"IL.RA",4872,"F","15 Mosquitos",7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6541,"M","Control",1,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6314,"M","15 Mosquitos",7,137.77,55.49,"Squirrel","Dengue virus"
"IL.RA",5910,"F","15 Mosquitos",8,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6314,"M","15 Mosquitos",-7,141.65,55.49,"Squirrel","Dengue virus"
"IL.RA",6401,"M","15 Mosquitos",8,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6552,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6314,"M","15 Mosquitos",1,185.15,55.49,"Squirrel","Dengue virus"
"IL.RA",6519,"M","15 Mosquitos",5,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5045,"F","15 Mosquitos",3,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6401,"M","15 Mosquitos",4,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6519,"M","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6363,"M","15 Mosquitos",8,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6242,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6541,"M","Control",5,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4872,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6519,"M","15 Mosquitos",1,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6321,"M","Control",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6552,"M","15 Mosquitos",4,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4872,"F","15 Mosquitos",1,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4516,"F","15 Mosquitos",5,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5045,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6541,"M","Control",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4872,"F","15 Mosquitos",3,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6363,"M","15 Mosquitos",4,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4516,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6552,"M","15 Mosquitos",8,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5910,"F","15 Mosquitos",-7,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4872,"F","15 Mosquitos",5,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6242,"F","15 Mosquitos",28,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4516,"F","15 Mosquitos",1,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6242,"F","15 Mosquitos",4,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5045,"F","15 Mosquitos",5,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6552,"M","15 Mosquitos",28,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6242,"F","15 Mosquitos",2,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6363,"M","15 Mosquitos",2,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6242,"F","15 Mosquitos",8,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5910,"F","15 Mosquitos",28,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5045,"F","15 Mosquitos",1,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6401,"M","15 Mosquitos",2,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6401,"M","15 Mosquitos",28,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5910,"F","15 Mosquitos",4,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6552,"M","15 Mosquitos",2,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",4516,"F","15 Mosquitos",3,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6541,"M","Control",3,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",5910,"F","15 Mosquitos",2,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6321,"M","Control",2,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6519,"M","15 Mosquitos",3,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6363,"M","15 Mosquitos",28,55.49,55.49,"Squirrel","Dengue virus"
"IL.RA",6314,"M","15 Mosquitos",3,125.92,55.49,"Squirrel","Dengue virus"
"IL.RA",6321,"M","Control",28,55.49,55.49,"Squirrel","Dengue virus"
"IP.10",5910,"F","15 Mosquitos",8,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6401,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6519,"M","15 Mosquitos",1,32.1,4.35,"Squirrel","Dengue virus"
"IP.10",4872,"F","15 Mosquitos",-7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6363,"M","15 Mosquitos",2,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6552,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6541,"M","Control",-7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6541,"M","Control",1,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6363,"M","15 Mosquitos",-7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6519,"M","15 Mosquitos",3,29.5,4.35,"Squirrel","Dengue virus"
"IP.10",6519,"M","15 Mosquitos",7,12.44,4.35,"Squirrel","Dengue virus"
"IP.10",6401,"M","15 Mosquitos",4,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4516,"F","15 Mosquitos",1,25.12,4.35,"Squirrel","Dengue virus"
"IP.10",6321,"M","Control",2,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6314,"M","15 Mosquitos",3,64.39,4.35,"Squirrel","Dengue virus"
"IP.10",6242,"F","15 Mosquitos",-7,5.24,4.35,"Squirrel","Dengue virus"
"IP.10",6552,"M","15 Mosquitos",2,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4516,"F","15 Mosquitos",3,19.88,4.35,"Squirrel","Dengue virus"
"IP.10",6321,"M","Control",-7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6541,"M","Control",7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6314,"M","15 Mosquitos",-7,50.8,4.35,"Squirrel","Dengue virus"
"IP.10",5045,"F","15 Mosquitos",-7,8.78,4.35,"Squirrel","Dengue virus"
"IP.10",4516,"F","15 Mosquitos",7,13.88,4.35,"Squirrel","Dengue virus"
"IP.10",6321,"M","Control",8,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6363,"M","15 Mosquitos",4,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",5045,"F","15 Mosquitos",1,6.35,4.35,"Squirrel","Dengue virus"
"IP.10",5910,"F","15 Mosquitos",-7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4872,"F","15 Mosquitos",5,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6242,"F","15 Mosquitos",2,5.06,4.35,"Squirrel","Dengue virus"
"IP.10",5045,"F","15 Mosquitos",3,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6519,"M","15 Mosquitos",-7,46.74,4.35,"Squirrel","Dengue virus"
"IP.10",6242,"F","15 Mosquitos",4,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6541,"M","Control",5,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6314,"M","15 Mosquitos",7,53.24,4.35,"Squirrel","Dengue virus"
"IP.10",5045,"F","15 Mosquitos",7,6.15,4.35,"Squirrel","Dengue virus"
"IP.10",6552,"M","15 Mosquitos",4,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4872,"F","15 Mosquitos",1,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6363,"M","15 Mosquitos",28,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6314,"M","15 Mosquitos",1,66.11,4.35,"Squirrel","Dengue virus"
"IP.10",5910,"F","15 Mosquitos",2,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4872,"F","15 Mosquitos",3,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6401,"M","15 Mosquitos",28,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4516,"F","15 Mosquitos",-7,26.99,4.35,"Squirrel","Dengue virus"
"IP.10",5910,"F","15 Mosquitos",4,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6541,"M","Control",3,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4872,"F","15 Mosquitos",7,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6552,"M","15 Mosquitos",28,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6401,"M","15 Mosquitos",8,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",5910,"F","15 Mosquitos",28,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6401,"M","15 Mosquitos",2,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6242,"F","15 Mosquitos",8,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6242,"F","15 Mosquitos",28,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6321,"M","Control",4,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",6363,"M","15 Mosquitos",8,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",4516,"F","15 Mosquitos",5,18.07,4.35,"Squirrel","Dengue virus"
"IP.10",6552,"M","15 Mosquitos",8,4.35,4.35,"Squirrel","Dengue virus"
"IP.10",5045,"F","15 Mosquitos",5,6.15,4.35,"Squirrel","Dengue virus"
"IP.10",6519,"M","15 Mosquitos",5,18.07,4.35,"Squirrel","Dengue virus"
"IP.10",6314,"M","15 Mosquitos",5,60.11,4.35,"Squirrel","Dengue virus"
"IP.10",6321,"M","Control",28,4.35,4.35,"Squirrel","Dengue virus"
"MCP.1",4516,"F","15 Mosquitos",1,1328.45,20.12,"Squirrel","Dengue virus"
"MCP.1",5910,"F","15 Mosquitos",2,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6552,"M","15 Mosquitos",2,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6242,"F","15 Mosquitos",28,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",4872,"F","15 Mosquitos",3,123.17,20.12,"Squirrel","Dengue virus"
"MCP.1",5045,"F","15 Mosquitos",3,46.52,20.12,"Squirrel","Dengue virus"
"MCP.1",6363,"M","15 Mosquitos",2,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6519,"M","15 Mosquitos",3,2407.23,20.12,"Squirrel","Dengue virus"
"MCP.1",6541,"M","Control",-7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",5910,"F","15 Mosquitos",28,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",5045,"F","15 Mosquitos",1,33.93,20.12,"Squirrel","Dengue virus"
"MCP.1",6541,"M","Control",1,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6314,"M","15 Mosquitos",3,8313.81,20.12,"Squirrel","Dengue virus"
"MCP.1",5910,"F","15 Mosquitos",-7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6242,"F","15 Mosquitos",2,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6519,"M","15 Mosquitos",7,1539,20.12,"Squirrel","Dengue virus"
"MCP.1",6314,"M","15 Mosquitos",5,7787.1,20.12,"Squirrel","Dengue virus"
"MCP.1",6321,"M","Control",2,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6519,"M","15 Mosquitos",-7,3214.28,20.12,"Squirrel","Dengue virus"
"MCP.1",4516,"F","15 Mosquitos",3,1038.73,20.12,"Squirrel","Dengue virus"
"MCP.1",6321,"M","Control",-7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6541,"M","Control",7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",4872,"F","15 Mosquitos",1,156.64,20.12,"Squirrel","Dengue virus"
"MCP.1",4516,"F","15 Mosquitos",7,694.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6519,"M","15 Mosquitos",5,1826.12,20.12,"Squirrel","Dengue virus"
"MCP.1",4516,"F","15 Mosquitos",-7,1558.65,20.12,"Squirrel","Dengue virus"
"MCP.1",4872,"F","15 Mosquitos",5,126.3,20.12,"Squirrel","Dengue virus"
"MCP.1",6401,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6321,"M","Control",28,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6242,"F","15 Mosquitos",4,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",5045,"F","15 Mosquitos",5,65.78,20.12,"Squirrel","Dengue virus"
"MCP.1",6541,"M","Control",5,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6321,"M","Control",4,60.4,20.12,"Squirrel","Dengue virus"
"MCP.1",5045,"F","15 Mosquitos",7,156.64,20.12,"Squirrel","Dengue virus"
"MCP.1",6314,"M","15 Mosquitos",-7,7502.05,20.12,"Squirrel","Dengue virus"
"MCP.1",4516,"F","15 Mosquitos",5,794.97,20.12,"Squirrel","Dengue virus"
"MCP.1",5045,"F","15 Mosquitos",-7,224.14,20.12,"Squirrel","Dengue virus"
"MCP.1",6363,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6401,"M","15 Mosquitos",2,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6401,"M","15 Mosquitos",28,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",5910,"F","15 Mosquitos",4,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6541,"M","Control",3,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6401,"M","15 Mosquitos",4,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",4872,"F","15 Mosquitos",7,24.84,20.12,"Squirrel","Dengue virus"
"MCP.1",6242,"F","15 Mosquitos",-7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6314,"M","15 Mosquitos",7,7737.35,20.12,"Squirrel","Dengue virus"
"MCP.1",4872,"F","15 Mosquitos",-7,162.52,20.12,"Squirrel","Dengue virus"
"MCP.1",6552,"M","15 Mosquitos",-7,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6363,"M","15 Mosquitos",28,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6552,"M","15 Mosquitos",28,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6314,"M","15 Mosquitos",1,8697.96,20.12,"Squirrel","Dengue virus"
"MCP.1",6363,"M","15 Mosquitos",4,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6321,"M","Control",8,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6552,"M","15 Mosquitos",8,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6242,"F","15 Mosquitos",8,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",5910,"F","15 Mosquitos",8,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6401,"M","15 Mosquitos",8,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6552,"M","15 Mosquitos",4,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6363,"M","15 Mosquitos",8,20.12,20.12,"Squirrel","Dengue virus"
"MCP.1",6519,"M","15 Mosquitos",1,2581.31,20.12,"Squirrel","Dengue virus"
"MDC",6314,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5045,"F","15 Mosquitos",1,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5045,"F","15 Mosquitos",7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4872,"F","15 Mosquitos",7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6321,"M","Control",28,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6363,"M","15 Mosquitos",8,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6401,"M","15 Mosquitos",8,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6519,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6314,"M","15 Mosquitos",7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6519,"M","15 Mosquitos",7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4516,"F","15 Mosquitos",7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6541,"M","Control",7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4872,"F","15 Mosquitos",1,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6363,"M","15 Mosquitos",2,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5045,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4872,"F","15 Mosquitos",3,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6541,"M","Control",1,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6552,"M","15 Mosquitos",8,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4516,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6242,"F","15 Mosquitos",28,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5910,"F","15 Mosquitos",28,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5045,"F","15 Mosquitos",3,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4516,"F","15 Mosquitos",1,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6321,"M","Control",2,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6541,"M","Control",5,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6552,"M","15 Mosquitos",2,295.16,295.16,"Squirrel","Dengue virus"
