"ID","group","day","cytokine","sex","value","LOD","fold_change_baseline","NHP","virus","perc_nk_cells","nb_nk_cells"
"FR840","10 Mosquitos",6,"MCP.1","F",480.47,20.12,1.12466936635378,"Cyno","Dengue virus",2.8,851
"FR840","10 Mosquitos",6,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",2.8,851
"FR840","10 Mosquitos",6,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",2.8,851
"FR840","10 Mosquitos",6,"IFN.g","F",37.58,14.44,2.60249307479224,"Cyno","Dengue virus",2.8,851
"FR840","10 Mosquitos",7,"I.TAC","F",235.71,32.66,1.21243763180906,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"MDC","F",1369.33,286.83,1.03679783150228,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"G.CSF","F",113.59,113.59,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.12","F",528.71,112.39,1.82313793103448,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"TNF.alpha","F",14.2,14.2,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"EGF","F",93.45,3.41,2.12434644237327,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"Eotaxin","F",234.15,2.64,0.881091251175917,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"MIP.1a","F",55.82,28.54,1.95585143658024,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"RANTES","F",3577.72,9.09,1.5136164217812,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"HGF","F",1054.73,74.94,5.20802883665811,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.RA","F",232.41,55.74,4.16953713670614,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"MIF","F",247.48,5.06,3.4856338028169,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.2","F",43.77,43.77,1,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IFN.g","F",51.73,14.44,3.58240997229917,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IP.10","F",7.11,4.38,1.62328767123288,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"TGFbeta","F",79.98,3.3,1.17289925208975,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"MCP.1","F",586.25,20.12,1.37227592987056,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"MIP.1B","F",58.68,32.55,1.80276497695853,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.8","F",15.99,11.68,0.694915254237288,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",3.9,1157
"FR840","10 Mosquitos",7,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",3.9,1157
"SB393","1 Mosquito",-7,"IP.10","M",4.38,4.38,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.12","M",2611.85,112.39,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"EGF","M",86.71,3.41,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IFN.g","M",85.76,14.44,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"G.CSF","M",113.59,113.59,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"MIG","M",24.23,24.23,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.2","M",744.24,43.77,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"I.TAC","M",178.69,32.66,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"MIP.1B","M",115.3,32.55,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"RANTES","M",5949.83,9.09,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"MIP.1a","M",47.07,28.54,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"TNF.alpha","M",16.19,14.2,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"TGFbeta","M",61.37,3.3,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"Eotaxin","M",248.81,2.64,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"GM.CSF","M",14.3,12.88,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"HGF","M",1000.2,74.94,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.8","M",14.93,11.68,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.6","M",8.11,7.71,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"IL.RA","M",336.22,55.74,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"MDC","M",1091.12,286.83,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"MCP.1","M",861.21,20.12,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",-7,"MIF","M",373.63,5.06,1,"Cyno","Dengue virus",NA,NA
"SB393","1 Mosquito",1,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.8","M",14.62,11.68,0.979236436704622,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"MCP.1","M",676.43,20.12,0.785441413824735,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"RANTES","M",6123.39,9.09,1.02917058134434,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.2","M",744.24,43.77,1,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.RA","M",276.69,55.74,0.822943310927369,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"HGF","M",1203.77,74.94,1.20352929414117,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"MIP.1B","M",124.51,32.55,1.07987857762359,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"Eotaxin","M",266.59,2.64,1.0714601503155,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"MIF","M",549.65,5.06,1.47110778042448,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"TNF.alpha","M",19.37,14.2,1.1964175416924,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.12","M",2740.92,112.39,1.04941707984762,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"TGFbeta","M",79.93,3.3,1.3024278963663,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"MIP.1a","M",48.74,28.54,1.03547907371999,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"I.TAC","M",189.37,32.66,1.05976831383961,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"MDC","M",1141.37,286.83,1.04605359630471,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"G.CSF","M",138.97,113.59,1.22343516154591,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IP.10","M",4.38,4.38,1,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"GM.CSF","M",15.39,12.88,1.07622377622378,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"EGF","M",125.89,3.41,1.45185099757813,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"MIG","M",24.23,24.23,1,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IFN.g","M",114.86,14.44,1.33931902985075,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.6","M",9.44,7.71,1.16399506781751,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",1,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",6.9,2079
"SB393","1 Mosquito",2,"EGF","M",121.22,3.41,1.39799331103679,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IP.10","M",4.38,4.38,1,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"TNF.alpha","M",18.76,14.2,1.15873996294009,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"MCP.1","M",535.99,20.12,0.6223685280013,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"MIF","M",531.73,5.06,1.42314589299574,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"I.TAC","M",166.49,32.66,0.931725334377973,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"GM.CSF","M",16.98,12.88,1.18741258741259,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"G.CSF","M",130.46,113.59,1.14851659477067,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"Eotaxin","M",73.15,2.64,0.293999437321651,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"RANTES","M",6522.77,9.09,1.09629518826588,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"MIP.1B","M",126.71,32.55,1.09895923677363,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.6","M",9.14,7.71,1.12700369913687,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IFN.g","M",59.68,14.44,0.69589552238806,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.RA","M",232.74,55.74,0.692225328653858,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.12","M",2934.75,112.39,1.12362884545437,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"MDC","M",1062.19,286.83,0.973485959381186,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"MIP.1a","M",70.82,28.54,1.50456766517952,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.8","M",15.41,11.68,1.03215003348962,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"MIG","M",24.23,24.23,1,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"TGFbeta","M",72.71,3.3,1.18478083754277,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.2","M",907.45,43.77,1.21929753842846,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",2,"HGF","M",1099.34,74.94,1.09912017596481,"Cyno","Dengue virus",6.9,2164
"SB393","1 Mosquito",28,"MIF","M",362.48,5.06,0.970157642587587,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"TGFbeta","M",63.98,3.3,1.04252892292651,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.6","M",8.02,7.71,0.988902589395808,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.RA","M",93.73,55.74,0.278775801558503,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.12","M",1393.3,112.39,0.533453299385493,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"EGF","M",104.03,3.41,1.1997462807058,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IFN.g","M",48.69,14.44,0.567747201492537,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"G.CSF","M",113.59,113.59,1,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"MIP.1a","M",28.54,28.54,0.606330996388358,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"MCP.1","M",407.69,20.12,0.47339208787636,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"Eotaxin","M",169.29,2.64,0.680398697801535,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"HGF","M",825.05,74.94,0.824885022995401,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"MIP.1B","M",92.96,32.55,0.806244579358196,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.2","M",213.42,43.77,0.286762334730732,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.8","M",18.34,11.68,1.22839919624916,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"I.TAC","M",133.28,32.66,0.745872740500308,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"MDC","M",914.86,286.83,0.8384595644842,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IP.10","M",4.38,4.38,1,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"RANTES","M",6222.03,9.09,1.04574920627984,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"GM.CSF","M",15.39,12.88,1.07622377622378,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"MIG","M",24.23,24.23,1,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",28,"TNF.alpha","M",16.79,14.2,1.03705991352687,"Cyno","Dengue virus",12.8,3838
"SB393","1 Mosquito",3,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"TNF.alpha","M",19.03,14.2,1.17541692402718,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"G.CSF","M",169.19,113.59,1.48947970772075,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"HGF","M",1216.73,74.94,1.21648670265947,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"EGF","M",136.5,3.41,1.57421289355322,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"MIP.1B","M",133.67,32.55,1.15932350390286,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"MIG","M",24.23,24.23,1,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IFN.g","M",56.95,14.44,0.6640625,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IP.10","M",4.38,4.38,1,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"MIF","M",655.61,5.06,1.7547038514038,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.RA","M",201.53,55.74,0.599399202902861,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"GM.CSF","M",17.35,12.88,1.21328671328671,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"Eotaxin","M",296.69,2.64,1.19243599533781,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"MDC","M",1148.51,286.83,1.05259733118264,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"MIP.1a","M",55.21,28.54,1.17293392819205,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"MCP.1","M",601.99,20.12,0.699004888470872,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.8","M",18.55,11.68,1.24246483590087,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"I.TAC","M",201.85,32.66,1.1296099390005,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"RANTES","M",6160.37,9.09,1.03538588497486,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.12","M",2981.78,112.39,1.1416352393897,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.2","M",628.39,43.77,0.84433784800602,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"TGFbeta","M",75.23,3.3,1.22584324588561,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",3,"IL.6","M",9.06,7.71,1.11713933415536,"Cyno","Dengue virus",9.7,2901
"SB393","1 Mosquito",4,"EGF","M",142.54,3.41,1.64387037250605,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IP.10","M",4.45,4.38,1.01598173515982,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"MCP.1","M",532.14,20.12,0.617898073640575,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"Eotaxin","M",133.78,2.64,0.537679353723725,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"MIP.1B","M",117.51,32.55,1.01916738941891,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"TNF.alpha","M",19.3,14.2,1.19209388511427,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"MIP.1a","M",72.23,28.54,1.53452305077544,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"GM.CSF","M",16.98,12.88,1.18741258741259,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"G.CSF","M",188.16,113.59,1.65648384540893,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"MDC","M",907.37,286.83,0.831595058288731,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IFN.g","M",87.54,14.44,1.02075559701493,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.6","M",9.9,7.71,1.22071516646116,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"I.TAC","M",117.43,32.66,0.657171638032347,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"HGF","M",1261.97,74.94,1.26171765646871,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"MIF","M",590.35,5.06,1.58003907609132,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.8","M",17.42,11.68,1.16677829872739,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.12","M",2828.99,112.39,1.08313647414668,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.2","M",922.99,43.77,1.24017789960228,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.RA","M",164.13,55.74,0.488162512640533,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"RANTES","M",7612.05,9.09,1.27937268795915,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"MIG","M",24.88,24.23,1.02682624845233,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"TGFbeta","M",72.16,3.3,1.17581880397588,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",4,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",5.2,1554
"SB393","1 Mosquito",5,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"Eotaxin","M",177.65,2.64,0.713998633495438,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.RA","M",138.39,55.74,0.411605496401166,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"HGF","M",953.49,74.94,0.953299340131974,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"MIP.1a","M",48.74,28.54,1.03547907371999,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"GM.CSF","M",17.23,12.88,1.2048951048951,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"MIG","M",24.23,24.23,1,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"MIP.1B","M",109,32.55,0.945359930615785,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"MIF","M",573,5.06,1.53360276209084,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"TNF.alpha","M",18.22,14.2,1.1253860407659,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"MDC","M",1047.66,286.83,0.960169367255664,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"TGFbeta","M",71.61,3.3,1.16685677040899,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"MCP.1","M",461.2,20.12,0.535525597705554,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"RANTES","M",6059.78,9.09,1.01847951958291,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.2","M",490.82,43.77,0.659491561861765,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"EGF","M",141.17,3.41,1.62807058009457,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.8","M",18.93,11.68,1.26791694574682,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IP.10","M",4.38,4.38,1,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.6","M",8.35,7.71,1.02959309494451,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"G.CSF","M",153.38,113.59,1.35029492032749,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IFN.g","M",89.32,14.44,1.04151119402985,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"I.TAC","M",134.41,32.66,0.752196541496446,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",5,"IL.12","M",2015.24,112.39,0.771575703045734,"Cyno","Dengue virus",10.9,3265
"SB393","1 Mosquito",6,"EGF","M",98.04,3.41,1.13066543651251,"Cyno","Dengue virus",10.2,3048
"SB393","1 Mosquito",6,"IL.6","M",8.35,7.71,1.02959309494451,"Cyno","Dengue virus",10.2,3048
"SB393","1 Mosquito",6,"MIF","M",398.91,5.06,1.06766051976554,"Cyno","Dengue virus",10.2,3048
"SB393","1 Mosquito",6,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",10.2,3048
"SB393","1 Mosquito",6,"IFN.g","M",69.64,14.44,0.812033582089552,"Cyno","Dengue virus",10.2,3048
"SB393","1 Mosquito",6,"I.TAC","M",102.6,32.66,0.574178745313112,"Cyno","Dengue virus",10.2,3048
